Date&Time,Temperature(C),Huminity(%),Date,Time
2022-06-27 12:48:33,29.9,51.8,2022-06-27,12:48:33
2022-06-27 12:53:33,29.9,53.0,2022-06-27,12:53:33
2022-06-27 12:58:33,30.1,56.3,2022-06-27,12:58:33
2022-06-27 13:03:33,30.1,53.2,2022-06-27,13:03:33
2022-06-27 13:08:33,30.0,52.9,2022-06-27,13:08:33
2022-06-27 13:13:33,30.0,54.5,2022-06-27,13:13:33
2022-06-27 13:18:33,30.2,52.6,2022-06-27,13:18:33
2022-06-27 13:23:33,30.0,53.1,2022-06-27,13:23:33
2022-06-27 13:28:33,29.9,50.0,2022-06-27,13:28:33
2022-06-27 13:33:33,29.8,51.4,2022-06-27,13:33:33
2022-06-27 13:38:33,29.8,51.1,2022-06-27,13:38:33
2022-06-27 13:43:33,29.9,52.7,2022-06-27,13:43:33
2022-06-27 13:48:33,30.3,55.1,2022-06-27,13:48:33
2022-06-27 13:51:00,30.1,53.2,2022-06-27,13:51:00
2022-06-27 13:56:00,30.0,51.4,2022-06-27,13:56:00
2022-06-27 14:01:00,30.1,52.0,2022-06-27,14:01:00
2022-06-27 14:06:00,30.0,51.2,2022-06-27,14:06:00
2022-06-27 14:11:00,30.4,55.0,2022-06-27,14:11:00
2022-06-27 14:16:00,30.5,56.3,2022-06-27,14:16:00
2022-06-27 14:21:00,30.5,54.8,2022-06-27,14:21:00
2022-06-27 14:26:00,30.4,54.6,2022-06-27,14:26:00
2022-06-27 14:31:00,30.1,54.1,2022-06-27,14:31:00
2022-06-27 14:36:00,30.2,54.2,2022-06-27,14:36:00
2022-06-27 14:41:00,30.2,57.9,2022-06-27,14:41:00
2022-06-27 14:46:00,30.4,56.6,2022-06-27,14:46:00
2022-06-27 14:51:00,30.3,55.6,2022-06-27,14:51:00
2022-06-27 14:56:00,30.4,58.7,2022-06-27,14:56:00
2022-06-27 15:01:00,30.2,55.8,2022-06-27,15:01:00
2022-06-27 15:06:00,30.3,55.6,2022-06-27,15:06:00
2022-06-27 15:11:00,30.2,55.3,2022-06-27,15:11:00
2022-06-27 15:16:00,30.0,54.6,2022-06-27,15:16:00
2022-06-27 15:21:00,30.0,54.3,2022-06-27,15:21:00
2022-06-27 15:26:00,30.2,57.6,2022-06-27,15:26:00
2022-06-27 15:31:00,30.1,54.9,2022-06-27,15:31:00
2022-06-27 15:36:00,30.1,54.6,2022-06-27,15:36:00
2022-06-27 15:41:00,29.9,52.0,2022-06-27,15:41:00
2022-06-27 15:46:00,30.1,54.6,2022-06-27,15:46:00
2022-06-27 15:51:00,30.0,54.3,2022-06-27,15:51:00
2022-06-27 15:56:00,30.0,54.6,2022-06-27,15:56:00
2022-06-27 16:01:00,30.1,56.8,2022-06-27,16:01:00
2022-06-27 16:06:00,30.3,57.8,2022-06-27,16:06:00
2022-06-27 16:11:00,30.1,56.2,2022-06-27,16:11:00
2022-06-27 16:16:00,30.1,56.4,2022-06-27,16:16:00
2022-06-27 16:21:00,30.2,58.8,2022-06-27,16:21:00
2022-06-27 16:26:00,30.3,58.8,2022-06-27,16:26:00
2022-06-27 16:31:00,30.2,57.0,2022-06-27,16:31:00
2022-06-27 16:36:00,30.0,57.6,2022-06-27,16:36:00
2022-06-27 16:41:00,30.0,57.6,2022-06-27,16:41:00
2022-06-27 16:46:00,29.9,55.3,2022-06-27,16:46:00
2022-06-27 16:51:00,29.9,54.5,2022-06-27,16:51:00
2022-06-27 16:56:00,29.8,54.2,2022-06-27,16:56:00
2022-06-27 17:01:00,29.7,51.8,2022-06-27,17:01:00
2022-06-27 17:06:00,29.6,52.0,2022-06-27,17:06:00
2022-06-27 17:11:00,29.6,51.9,2022-06-27,17:11:00
2022-06-27 17:16:00,29.7,51.5,2022-06-27,17:16:00
2022-06-27 17:21:00,29.7,51.4,2022-06-27,17:21:00
2022-06-27 17:26:00,29.8,52.5,2022-06-27,17:26:00
2022-06-27 17:31:00,29.9,53.7,2022-06-27,17:31:00
2022-06-27 17:36:00,30.1,56.2,2022-06-27,17:36:00
2022-06-27 17:41:00,30.2,55.9,2022-06-27,17:41:00
2022-06-27 17:46:00,30.1,56.2,2022-06-27,17:46:00
2022-06-27 17:51:00,30.1,57.8,2022-06-27,17:51:00
2022-06-27 17:56:00,30.1,57.5,2022-06-27,17:56:00
2022-06-27 18:01:00,30.2,58.1,2022-06-27,18:01:00
2022-06-27 18:06:00,30.2,58.1,2022-06-27,18:06:00
2022-06-27 18:11:00,30.2,58.7,2022-06-27,18:11:00
2022-06-27 18:16:00,30.1,58.9,2022-06-27,18:16:00
2022-06-27 18:21:00,30.1,58.9,2022-06-27,18:21:00
2022-06-27 18:26:00,29.9,59.0,2022-06-27,18:26:00
2022-06-27 18:31:00,29.9,59.2,2022-06-27,18:31:00
2022-06-27 18:36:00,29.9,59.3,2022-06-27,18:36:00
2022-06-27 18:40:20,29.9,59.6,2022-06-27,18:40:20
2022-06-27 18:45:20,30.0,59.8,2022-06-27,18:45:20
2022-06-27 18:50:20,29.8,59.5,2022-06-27,18:50:20
2022-06-27 18:55:20,29.8,59.0,2022-06-27,18:55:20
2022-06-27 19:00:20,29.7,57.9,2022-06-27,19:00:20
2022-06-27 19:05:20,29.7,58.3,2022-06-27,19:05:20
2022-06-27 19:10:20,29.7,58.0,2022-06-27,19:10:20
2022-06-27 19:15:20,29.8,58.2,2022-06-27,19:15:20
2022-06-27 19:20:20,29.7,58.4,2022-06-27,19:20:20
2022-06-27 19:25:20,29.7,58.6,2022-06-27,19:25:20
2022-06-27 19:30:20,29.8,58.6,2022-06-27,19:30:20
2022-06-27 19:35:20,29.7,58.7,2022-06-27,19:35:20
2022-06-27 19:40:20,29.8,58.9,2022-06-27,19:40:20
2022-06-27 19:45:20,29.7,59.1,2022-06-27,19:45:20
2022-06-27 19:50:20,29.6,58.2,2022-06-27,19:50:20
2022-06-27 19:55:20,29.7,58.3,2022-06-27,19:55:20
2022-06-27 20:00:20,29.7,58.6,2022-06-27,20:00:20
2022-06-27 20:05:20,29.6,58.5,2022-06-27,20:05:20
2022-06-27 20:10:20,29.5,58.3,2022-06-27,20:10:20
2022-06-27 20:15:20,29.4,56.8,2022-06-27,20:15:20
2022-06-27 20:20:20,29.4,56.6,2022-06-27,20:20:20
2022-06-27 20:25:20,29.4,56.4,2022-06-27,20:25:20
2022-06-27 20:30:20,29.4,56.1,2022-06-27,20:30:20
2022-06-27 20:35:20,29.5,56.4,2022-06-27,20:35:20
2022-06-27 20:40:20,29.4,55.1,2022-06-27,20:40:20
2022-06-27 20:45:20,29.4,54.8,2022-06-27,20:45:20
2022-06-27 20:50:20,29.3,54.4,2022-06-27,20:50:20
2022-06-27 20:55:20,29.3,54.2,2022-06-27,20:55:20
2022-06-27 21:00:20,29.4,53.7,2022-06-27,21:00:20
2022-06-27 21:05:20,29.3,53.5,2022-06-27,21:05:20
2022-06-27 21:10:20,29.3,53.7,2022-06-27,21:10:20
2022-06-27 21:15:20,29.4,54.1,2022-06-27,21:15:20
2022-06-27 21:20:20,29.4,54.7,2022-06-27,21:20:20
2022-06-27 21:25:20,29.4,54.9,2022-06-27,21:25:20
2022-06-27 21:30:20,29.4,55.1,2022-06-27,21:30:20
2022-06-27 21:35:20,29.4,55.5,2022-06-27,21:35:20
2022-06-27 21:40:20,29.4,55.4,2022-06-27,21:40:20
2022-06-27 21:45:20,29.3,55.5,2022-06-27,21:45:20
2022-06-27 21:50:20,29.4,56.4,2022-06-27,21:50:20
2022-06-27 21:55:20,29.3,57.4,2022-06-27,21:55:20
2022-06-27 22:00:20,29.4,56.5,2022-06-27,22:00:20
2022-06-27 22:05:20,29.4,57.4,2022-06-27,22:05:20
2022-06-27 22:10:20,29.4,57.0,2022-06-27,22:10:20
2022-06-27 22:15:20,29.3,57.0,2022-06-27,22:15:20
2022-06-27 22:20:20,29.3,56.9,2022-06-27,22:20:20
2022-06-27 22:25:20,29.2,57.0,2022-06-27,22:25:20
2022-06-27 22:30:20,29.2,55.3,2022-06-27,22:30:20
2022-06-27 22:35:20,29.2,55.1,2022-06-27,22:35:20
2022-06-27 22:40:20,29.1,54.0,2022-06-27,22:40:20
2022-06-27 22:45:20,29.2,53.3,2022-06-27,22:45:20
2022-06-27 22:50:20,29.1,53.4,2022-06-27,22:50:20
2022-06-27 22:55:20,29.1,52.0,2022-06-27,22:55:20
2022-06-27 23:00:20,29.0,50.8,2022-06-27,23:00:20
2022-06-27 23:05:20,29.0,51.0,2022-06-27,23:05:20
2022-06-27 23:10:20,28.8,49.9,2022-06-27,23:10:20
2022-06-27 23:15:20,28.8,50.8,2022-06-27,23:15:20
2022-06-27 23:20:20,29.0,51.6,2022-06-27,23:20:20
2022-06-27 23:25:20,29.0,51.1,2022-06-27,23:25:20
2022-06-27 23:30:20,28.9,51.9,2022-06-27,23:30:20
2022-06-27 23:35:20,28.8,52.3,2022-06-27,23:35:20
2022-06-27 23:40:20,28.8,53.2,2022-06-27,23:40:20
2022-06-27 23:45:20,28.6,53.9,2022-06-27,23:45:20
2022-06-27 23:50:20,28.7,54.5,2022-06-27,23:50:20
2022-06-27 23:55:20,28.7,55.3,2022-06-27,23:55:20
2022-06-29 09:57:17,30.1,60.2,2022-06-29,09:57:17
2022-06-29 10:02:17,30.1,60.5,2022-06-29,10:02:17
2022-06-29 10:07:17,30.1,61.1,2022-06-29,10:07:17
2022-06-29 10:12:17,30.1,61.2,2022-06-29,10:12:17
2022-06-29 10:17:17,30.0,61.0,2022-06-29,10:17:17
2022-06-29 10:22:17,30.1,62.0,2022-06-29,10:22:17
2022-06-29 10:27:17,30.4,61.8,2022-06-29,10:27:17
2022-06-29 10:32:17,30.3,61.2,2022-06-29,10:32:17
2022-06-29 10:37:17,30.3,61.4,2022-06-29,10:37:17
2022-06-29 10:42:17,30.3,61.4,2022-06-29,10:42:17
2022-06-29 10:47:17,30.3,59.8,2022-06-29,10:47:17
2022-06-29 10:52:17,30.3,58.7,2022-06-29,10:52:17
2022-06-29 10:57:17,30.2,57.9,2022-06-29,10:57:17
2022-06-29 11:02:17,30.4,58.0,2022-06-29,11:02:17
2022-06-29 11:07:17,30.4,59.1,2022-06-29,11:07:17
2022-06-29 11:12:17,30.5,59.3,2022-06-29,11:12:17
2022-06-29 11:17:17,30.8,60.3,2022-06-29,11:17:17
2022-06-29 11:22:17,30.7,60.5,2022-06-29,11:22:17
2022-06-29 11:27:17,30.8,61.0,2022-06-29,11:27:17
2022-06-29 11:32:17,30.8,59.6,2022-06-29,11:32:17
2022-06-29 11:37:17,31.0,61.3,2022-06-29,11:37:17
2022-06-29 11:42:17,31.0,60.3,2022-06-29,11:42:17
2022-06-29 11:47:17,31.0,61.4,2022-06-29,11:47:17
2022-06-29 11:52:17,31.1,61.8,2022-06-29,11:52:17
2022-06-29 11:57:17,31.2,61.2,2022-06-29,11:57:17
2022-06-29 12:02:17,31.0,60.6,2022-06-29,12:02:17
2022-06-29 12:07:17,30.7,61.3,2022-06-29,12:07:17
2022-06-29 12:12:17,30.7,61.4,2022-06-29,12:12:17
2022-06-29 12:17:17,30.7,61.2,2022-06-29,12:17:17
2022-06-29 12:22:17,30.7,60.9,2022-06-29,12:22:17
2022-06-29 12:27:17,30.6,61.1,2022-06-29,12:27:17
2022-06-29 12:32:17,30.7,61.0,2022-06-29,12:32:17
2022-06-29 12:37:17,30.8,60.6,2022-06-29,12:37:17
2022-06-29 12:42:17,30.7,60.6,2022-06-29,12:42:17
2022-06-29 12:47:17,30.8,60.7,2022-06-29,12:47:17
2022-06-29 12:52:17,30.8,60.6,2022-06-29,12:52:17
2022-06-29 12:57:17,30.9,60.6,2022-06-29,12:57:17
2022-06-29 13:02:17,31.0,60.6,2022-06-29,13:02:17
2022-06-29 13:07:17,30.9,60.9,2022-06-29,13:07:17
2022-06-29 13:12:17,31.3,60.8,2022-06-29,13:12:17
2022-06-29 13:17:17,31.2,60.3,2022-06-29,13:17:17
2022-06-29 13:22:17,31.0,61.0,2022-06-29,13:22:17
2022-06-29 13:27:17,31.1,60.9,2022-06-29,13:27:17
2022-06-29 13:32:17,31.1,60.3,2022-06-29,13:32:17
2022-06-29 13:37:17,30.9,60.8,2022-06-29,13:37:17
2022-06-29 13:42:17,30.9,61.0,2022-06-29,13:42:17
2022-06-29 13:47:17,30.9,61.2,2022-06-29,13:47:17
2022-06-29 13:52:17,30.8,60.7,2022-06-29,13:52:17
2022-06-29 13:57:17,30.7,61.0,2022-06-29,13:57:17
2022-06-29 14:02:17,30.7,60.6,2022-06-29,14:02:17
2022-06-29 14:07:17,30.8,60.7,2022-06-29,14:07:17
2022-06-29 14:12:17,30.7,60.5,2022-06-29,14:12:17
2022-06-29 14:17:17,30.8,61.0,2022-06-29,14:17:17
2022-06-29 14:22:17,30.8,60.7,2022-06-29,14:22:17
2022-06-29 14:27:17,30.7,60.4,2022-06-29,14:27:17
2022-06-29 14:32:17,30.7,59.0,2022-06-29,14:32:17
2022-06-29 14:37:17,30.6,59.6,2022-06-29,14:37:17
2022-06-29 14:42:17,30.6,58.6,2022-06-29,14:42:17
2022-06-29 14:47:17,30.7,59.1,2022-06-29,14:47:17
2022-06-29 14:52:17,30.7,58.4,2022-06-29,14:52:17
2022-06-29 14:57:17,30.7,59.1,2022-06-29,14:57:17
2022-06-29 15:02:17,31.0,61.5,2022-06-29,15:02:17
2022-06-29 15:07:17,31.0,61.4,2022-06-29,15:07:17
2022-06-29 15:12:17,31.2,62.2,2022-06-29,15:12:17
2022-06-29 15:17:17,31.2,62.5,2022-06-29,15:17:17
2022-06-29 15:22:17,31.1,62.4,2022-06-29,15:22:17
2022-06-29 15:27:17,31.1,63.2,2022-06-29,15:27:17
2022-06-29 15:32:17,31.4,63.2,2022-06-29,15:32:17
2022-06-29 15:37:17,31.1,63.2,2022-06-29,15:37:17
2022-06-29 15:42:17,31.0,63.1,2022-06-29,15:42:17
2022-06-29 15:47:17,30.8,63.6,2022-06-29,15:47:17
2022-06-29 15:52:17,30.8,63.6,2022-06-29,15:52:17
2022-06-29 15:57:17,30.7,63.9,2022-06-29,15:57:17
2022-06-29 16:02:17,30.8,63.8,2022-06-29,16:02:17
2022-06-29 16:07:17,30.7,63.7,2022-06-29,16:07:17
2022-06-29 16:12:17,30.7,63.7,2022-06-29,16:12:17
2022-06-29 16:17:17,30.6,61.6,2022-06-29,16:17:17
2022-06-29 16:22:17,30.5,62.6,2022-06-29,16:22:17
2022-06-29 16:27:17,30.5,61.8,2022-06-29,16:27:17
2022-06-29 16:32:17,30.5,61.2,2022-06-29,16:32:17
2022-06-29 16:37:17,30.5,61.0,2022-06-29,16:37:17
2022-06-29 16:42:17,30.4,60.4,2022-06-29,16:42:17
2022-06-29 16:47:17,30.5,60.4,2022-06-29,16:47:17
2022-06-29 16:52:17,30.6,60.8,2022-06-29,16:52:17
2022-06-29 16:57:17,30.6,61.0,2022-06-29,16:57:17
2022-06-29 17:02:17,30.7,62.7,2022-06-29,17:02:17
2022-06-29 17:07:17,30.7,62.0,2022-06-29,17:07:17
2022-06-29 17:12:17,30.7,62.0,2022-06-29,17:12:17
2022-06-29 17:17:17,30.6,62.1,2022-06-29,17:17:17
2022-06-29 17:22:17,30.5,62.1,2022-06-29,17:22:17
2022-06-29 17:27:17,30.5,62.1,2022-06-29,17:27:17
2022-06-29 17:32:17,30.3,61.2,2022-06-29,17:32:17
2022-06-29 17:37:17,30.3,60.6,2022-06-29,17:37:17
2022-06-29 17:42:17,30.4,59.6,2022-06-29,17:42:17
2022-06-29 17:47:17,30.2,59.4,2022-06-29,17:47:17
2022-06-29 17:52:17,30.3,59.5,2022-06-29,17:52:17
2022-06-29 17:57:17,30.3,59.7,2022-06-29,17:57:17
2022-06-29 18:02:17,30.2,60.2,2022-06-29,18:02:17
2022-06-29 18:07:17,30.3,60.3,2022-06-29,18:07:17
2022-06-29 18:12:17,30.3,60.6,2022-06-29,18:12:17
2022-06-29 18:17:17,30.4,60.7,2022-06-29,18:17:17
2022-06-29 18:22:17,30.4,60.7,2022-06-29,18:22:17
2022-06-29 18:27:17,30.3,60.9,2022-06-29,18:27:17
2022-06-29 18:32:17,30.2,61.1,2022-06-29,18:32:17
2022-06-29 18:37:17,30.2,60.9,2022-06-29,18:37:17
2022-06-29 18:42:17,30.2,61.1,2022-06-29,18:42:17
2022-06-29 18:47:17,30.2,61.3,2022-06-29,18:47:17
2022-06-29 18:52:17,30.3,61.9,2022-06-29,18:52:17
2022-06-29 18:57:17,30.2,60.7,2022-06-29,18:57:17
2022-06-29 19:02:17,30.2,58.2,2022-06-29,19:02:17
2022-06-29 19:07:17,30.1,57.2,2022-06-29,19:07:17
2022-06-29 19:12:17,30.0,57.0,2022-06-29,19:12:17
2022-06-29 19:17:17,30.0,58.0,2022-06-29,19:17:17
2022-06-29 19:22:17,30.0,58.6,2022-06-29,19:22:17
2022-06-29 19:27:17,30.1,59.8,2022-06-29,19:27:17
2022-06-29 19:32:17,30.2,59.8,2022-06-29,19:32:17
2022-06-29 19:37:17,30.1,59.9,2022-06-29,19:37:17
2022-06-29 19:42:17,30.1,57.7,2022-06-29,19:42:17
2022-06-29 19:47:17,29.9,58.2,2022-06-29,19:47:17
2022-06-29 19:52:17,30.0,56.7,2022-06-29,19:52:17
2022-06-29 19:57:17,30.0,57.2,2022-06-29,19:57:17
2022-06-29 20:02:17,29.9,58.7,2022-06-29,20:02:17
2022-06-29 20:07:17,30.0,59.0,2022-06-29,20:07:17
2022-06-29 20:12:17,30.0,59.2,2022-06-29,20:12:17
2022-06-29 20:17:17,30.0,58.9,2022-06-29,20:17:17
2022-06-29 20:22:17,30.0,58.9,2022-06-29,20:22:17
2022-06-29 20:27:17,30.0,59.1,2022-06-29,20:27:17
2022-06-29 20:32:17,29.9,60.5,2022-06-29,20:32:17
2022-06-29 20:37:17,30.0,60.6,2022-06-29,20:37:17
2022-06-29 20:42:17,30.0,60.7,2022-06-29,20:42:17
2022-06-29 20:47:17,30.0,60.6,2022-06-29,20:47:17
2022-06-29 20:52:17,29.9,60.2,2022-06-29,20:52:17
2022-06-29 20:57:17,29.9,59.2,2022-06-29,20:57:17
2022-06-29 21:02:17,29.8,59.2,2022-06-29,21:02:17
2022-06-29 21:07:17,29.7,56.2,2022-06-29,21:07:17
2022-06-29 21:12:17,29.8,55.9,2022-06-29,21:12:17
2022-06-29 21:17:17,29.7,56.9,2022-06-29,21:17:17
2022-06-29 21:22:17,29.8,56.3,2022-06-29,21:22:17
2022-06-29 21:27:17,29.8,54.9,2022-06-29,21:27:17
2022-06-29 21:32:17,29.7,54.2,2022-06-29,21:32:17
2022-06-29 21:37:17,29.7,52.1,2022-06-29,21:37:17
2022-06-29 21:42:17,29.6,50.9,2022-06-29,21:42:17
2022-06-29 21:47:17,29.5,51.0,2022-06-29,21:47:17
2022-07-06 09:38:33,30.7,52.4,2022-07-06,09:38:33
2022-07-06 09:43:33,30.9,49.4,2022-07-06,09:43:33
2022-07-06 09:48:33,30.9,49.8,2022-07-06,09:48:33
2022-07-06 09:53:33,30.9,50.7,2022-07-06,09:53:33
2022-07-06 09:58:33,31.0,50.8,2022-07-06,09:58:33
2022-07-06 10:03:33,31.0,50.8,2022-07-06,10:03:33
2022-07-06 10:08:33,31.0,51.3,2022-07-06,10:08:33
2022-07-06 10:13:33,31.1,51.1,2022-07-06,10:13:33
2022-07-06 10:18:33,31.2,51.9,2022-07-06,10:18:33
2022-07-06 10:23:33,31.1,50.3,2022-07-06,10:23:33
2022-07-06 10:28:33,31.1,50.9,2022-07-06,10:28:33
2022-07-06 10:33:33,31.2,50.7,2022-07-06,10:33:33
2022-07-06 10:38:33,31.4,51.1,2022-07-06,10:38:33
2022-07-06 10:43:33,31.2,47.8,2022-07-06,10:43:33
2022-07-06 10:48:33,31.2,48.3,2022-07-06,10:48:33
2022-07-06 10:53:33,31.2,49.5,2022-07-06,10:53:33
2022-07-06 10:58:33,31.6,52.7,2022-07-06,10:58:33
2022-07-06 11:03:33,31.5,50.4,2022-07-06,11:03:33
2022-07-06 11:08:33,31.6,54.6,2022-07-06,11:08:33
2022-07-06 11:13:33,31.9,55.1,2022-07-06,11:13:33
2022-07-06 11:18:33,31.8,51.9,2022-07-06,11:18:33
2022-07-06 11:23:33,31.8,54.7,2022-07-06,11:23:33
2022-07-06 11:28:33,31.9,52.1,2022-07-06,11:28:33
2022-07-06 11:33:33,31.8,52.1,2022-07-06,11:33:33
2022-07-06 11:38:33,31.7,51.8,2022-07-06,11:38:33
2022-07-06 11:43:33,31.6,49.1,2022-07-06,11:43:33
2022-07-06 11:48:33,31.6,49.9,2022-07-06,11:48:33
2022-07-06 11:53:33,31.8,55.1,2022-07-06,11:53:33
2022-07-06 11:58:33,31.8,51.4,2022-07-06,11:58:33
2022-07-06 12:03:33,31.8,51.5,2022-07-06,12:03:33
2022-07-06 12:08:33,31.7,52.4,2022-07-06,12:08:33
2022-07-06 12:13:33,31.8,52.2,2022-07-06,12:13:33
2022-07-06 12:18:33,31.8,52.1,2022-07-06,12:18:33
2022-07-06 12:23:33,31.8,51.9,2022-07-06,12:23:33
2022-07-06 12:28:33,31.8,51.9,2022-07-06,12:28:33
2022-07-06 12:33:33,31.8,51.9,2022-07-06,12:33:33
2022-07-06 12:38:33,31.8,56.4,2022-07-06,12:38:33
2022-07-06 12:43:33,32.1,56.1,2022-07-06,12:43:33
2022-07-06 12:48:33,32.0,52.9,2022-07-06,12:48:33
2022-07-06 12:53:33,32.0,54.7,2022-07-06,12:53:33
2022-07-06 12:58:33,32.2,56.9,2022-07-06,12:58:33
2022-07-06 13:03:33,32.2,56.2,2022-07-06,13:03:33
2022-07-06 13:08:33,32.3,56.1,2022-07-06,13:08:33
2022-07-06 13:13:33,32.1,54.5,2022-07-06,13:13:33
2022-07-06 13:18:33,32.4,57.1,2022-07-06,13:18:33
2022-07-06 13:23:33,32.6,56.0,2022-07-06,13:23:33
2022-07-06 13:28:33,32.2,55.1,2022-07-06,13:28:33
2022-07-06 13:33:33,32.2,58.0,2022-07-06,13:33:33
2022-07-06 13:38:33,32.5,56.4,2022-07-06,13:38:33
2022-07-06 13:43:33,32.3,57.1,2022-07-06,13:43:33
2022-07-06 13:48:33,32.1,56.5,2022-07-06,13:48:33
2022-07-06 13:53:33,32.1,56.5,2022-07-06,13:53:33
2022-07-06 13:58:33,32.2,56.8,2022-07-06,13:58:33
2022-07-06 14:03:33,32.1,56.9,2022-07-06,14:03:33
2022-07-06 14:08:33,32.0,57.0,2022-07-06,14:08:33
2022-07-06 14:13:33,32.1,57.2,2022-07-06,14:13:33
2022-07-06 14:18:33,32.0,57.0,2022-07-06,14:18:33
2022-07-06 14:23:33,32.2,58.6,2022-07-06,14:23:33
2022-07-06 14:28:33,32.0,57.3,2022-07-06,14:28:33
2022-07-06 14:33:33,32.2,57.3,2022-07-06,14:33:33
2022-07-06 14:38:33,32.3,59.2,2022-07-06,14:38:33
2022-07-06 14:43:33,32.5,58.9,2022-07-06,14:43:33
2022-07-06 14:48:33,32.5,59.3,2022-07-06,14:48:33
2022-07-06 14:53:33,32.4,59.1,2022-07-06,14:53:33
2022-07-06 14:58:33,32.5,59.5,2022-07-06,14:58:33
2022-07-06 15:03:33,32.7,59.6,2022-07-06,15:03:33
2022-07-06 15:08:33,32.4,60.2,2022-07-06,15:08:33
2022-07-06 15:13:33,32.5,60.3,2022-07-06,15:13:33
2022-07-06 15:18:33,32.2,60.8,2022-07-06,15:18:33
2022-07-06 15:23:33,32.1,60.7,2022-07-06,15:23:33
2022-07-06 15:28:33,32.1,60.9,2022-07-06,15:28:33
2022-07-06 15:33:33,32.1,60.5,2022-07-06,15:33:33
2022-07-06 15:38:33,31.9,59.9,2022-07-06,15:38:33
2022-07-06 15:43:33,32.0,60.2,2022-07-06,15:43:33
2022-07-06 15:48:33,32.1,60.5,2022-07-06,15:48:33
2022-07-06 15:53:33,32.3,60.7,2022-07-06,15:53:33
2022-07-06 15:58:33,32.3,60.1,2022-07-06,15:58:33
2022-07-06 16:03:33,32.0,60.4,2022-07-06,16:03:33
2022-07-06 16:08:33,32.0,60.6,2022-07-06,16:08:33
2022-07-06 16:13:33,32.1,61.7,2022-07-06,16:13:33
2022-07-06 16:18:33,32.0,60.0,2022-07-06,16:18:33
2022-07-06 16:23:33,31.8,59.7,2022-07-06,16:23:33
2022-07-06 16:28:33,31.9,61.6,2022-07-06,16:28:33
2022-07-06 16:33:33,31.9,59.9,2022-07-06,16:33:33
2022-07-06 16:38:33,32.0,60.1,2022-07-06,16:38:33
2022-07-06 16:43:33,32.0,61.0,2022-07-06,16:43:33
2022-07-06 16:48:33,31.9,60.4,2022-07-06,16:48:33
2022-07-06 16:53:33,32.1,62.0,2022-07-06,16:53:33
2022-07-06 16:58:33,32.0,60.5,2022-07-06,16:58:33
2022-07-06 17:03:33,32.0,60.6,2022-07-06,17:03:33
2022-07-06 17:08:33,31.9,60.7,2022-07-06,17:08:33
2022-07-06 17:13:33,32.0,62.3,2022-07-06,17:13:33
2022-07-06 17:18:33,32.1,61.5,2022-07-06,17:18:33
